nodeId1,portId1,nodeId2,portId2,bandwidth,delay
358,1,620,6,400Gbps,1ns
358,2,684,6,400Gbps,1ns
358,3,748,6,400Gbps,1ns
358,4,812,6,400Gbps,1ns
358,5,876,6,400Gbps,1ns
358,6,940,6,400Gbps,1ns
358,7,1004,6,400Gbps,1ns
359,0,556,7,400Gbps,1ns
359,1,620,7,400Gbps,1ns
359,2,684,7,400Gbps,1ns
359,3,748,7,400Gbps,1ns
359,4,812,7,400Gbps,1ns
359,5,876,7,400Gbps,1ns
359,6,940,7,400Gbps,1ns
359,7,1004,7,400Gbps,1ns
360,0,557,0,400Gbps,1ns
360,1,621,0,400Gbps,1ns
360,2,685,0,400Gbps,1ns
360,3,749,0,400Gbps,1ns
360,4,813,0,400Gbps,1ns
360,5,877,0,400Gbps,1ns
360,6,941,0,400Gbps,1ns
360,7,1005,0,400Gbps,1ns
361,0,557,1,400Gbps,1ns
361,1,621,1,400Gbps,1ns
361,2,685,1,400Gbps,1ns
361,3,749,1,400Gbps,1ns
361,4,813,1,400Gbps,1ns
361,5,877,1,400Gbps,1ns
361,6,941,1,400Gbps,1ns
361,7,1005,1,400Gbps,1ns
362,0,557,2,400Gbps,1ns
362,1,621,2,400Gbps,1ns
362,2,685,2,400Gbps,1ns
362,3,749,2,400Gbps,1ns
362,4,813,2,400Gbps,1ns
362,5,877,2,400Gbps,1ns
362,6,941,2,400Gbps,1ns
362,7,1005,2,400Gbps,1ns
363,0,557,3,400Gbps,1ns
363,1,621,3,400Gbps,1ns
363,2,685,3,400Gbps,1ns
363,3,749,3,400Gbps,1ns
363,4,813,3,400Gbps,1ns
363,5,877,3,400Gbps,1ns
363,6,941,3,400Gbps,1ns
363,7,1005,3,400Gbps,1ns
364,0,557,4,400Gbps,1ns
364,1,621,4,400Gbps,1ns
364,2,685,4,400Gbps,1ns
364,3,749,4,400Gbps,1ns
364,4,813,4,400Gbps,1ns
364,5,877,4,400Gbps,1ns
364,6,941,4,400Gbps,1ns
364,7,1005,4,400Gbps,1ns
365,0,557,5,400Gbps,1ns
365,1,621,5,400Gbps,1ns
365,2,685,5,400Gbps,1ns
365,3,749,5,400Gbps,1ns
365,4,813,5,400Gbps,1ns
365,5,877,5,400Gbps,1ns
365,6,941,5,400Gbps,1ns
365,7,1005,5,400Gbps,1ns
366,0,557,6,400Gbps,1ns
366,1,621,6,400Gbps,1ns
366,2,685,6,400Gbps,1ns
366,3,749,6,400Gbps,1ns
366,4,813,6,400Gbps,1ns
366,5,877,6,400Gbps,1ns
366,6,941,6,400Gbps,1ns
366,7,1005,6,400Gbps,1ns
367,0,557,7,400Gbps,1ns
367,1,621,7,400Gbps,1ns
367,2,685,7,400Gbps,1ns
367,3,749,7,400Gbps,1ns
367,4,813,7,400Gbps,1ns
367,5,877,7,400Gbps,1ns
367,6,941,7,400Gbps,1ns
367,7,1005,7,400Gbps,1ns
368,0,558,0,400Gbps,1ns
368,1,622,0,400Gbps,1ns
368,2,686,0,400Gbps,1ns
368,3,750,0,400Gbps,1ns
368,4,814,0,400Gbps,1ns
368,5,878,0,400Gbps,1ns
368,6,942,0,400Gbps,1ns
368,7,1006,0,400Gbps,1ns
369,0,558,1,400Gbps,1ns
369,1,622,1,400Gbps,1ns
369,2,686,1,400Gbps,1ns
369,3,750,1,400Gbps,1ns
369,4,814,1,400Gbps,1ns
369,5,878,1,400Gbps,1ns
369,6,942,1,400Gbps,1ns
369,7,1006,1,400Gbps,1ns
370,0,558,2,400Gbps,1ns
370,1,622,2,400Gbps,1ns
370,2,686,2,400Gbps,1ns
370,3,750,2,400Gbps,1ns
370,4,814,2,400Gbps,1ns
370,5,878,2,400Gbps,1ns
370,6,942,2,400Gbps,1ns
370,7,1006,2,400Gbps,1ns
371,0,558,3,400Gbps,1ns
371,1,622,3,400Gbps,1ns
371,2,686,3,400Gbps,1ns
371,3,750,3,400Gbps,1ns
371,4,814,3,400Gbps,1ns
371,5,878,3,400Gbps,1ns
371,6,942,3,400Gbps,1ns
371,7,1006,3,400Gbps,1ns
372,0,558,4,400Gbps,1ns
372,1,622,4,400Gbps,1ns
372,2,686,4,400Gbps,1ns
372,3,750,4,400Gbps,1ns
372,4,814,4,400Gbps,1ns
372,5,878,4,400Gbps,1ns
372,6,942,4,400Gbps,1ns
372,7,1006,4,400Gbps,1ns
373,0,558,5,400Gbps,1ns
373,1,622,5,400Gbps,1ns
373,2,686,5,400Gbps,1ns
373,3,750,5,400Gbps,1ns
373,4,814,5,400Gbps,1ns
373,5,878,5,400Gbps,1ns
373,6,942,5,400Gbps,1ns
373,7,1006,5,400Gbps,1ns
374,0,558,6,400Gbps,1ns
374,1,622,6,400Gbps,1ns
374,2,686,6,400Gbps,1ns
374,3,750,6,400Gbps,1ns
374,4,814,6,400Gbps,1ns
374,5,878,6,400Gbps,1ns
374,6,942,6,400Gbps,1ns
374,7,1006,6,400Gbps,1ns
375,0,558,7,400Gbps,1ns
375,1,622,7,400Gbps,1ns
375,2,686,7,400Gbps,1ns
375,3,750,7,400Gbps,1ns
375,4,814,7,400Gbps,1ns
375,5,878,7,400Gbps,1ns
375,6,942,7,400Gbps,1ns
375,7,1006,7,400Gbps,1ns
376,0,559,0,400Gbps,1ns
376,1,623,0,400Gbps,1ns
376,2,687,0,400Gbps,1ns
376,3,751,0,400Gbps,1ns
376,4,815,0,400Gbps,1ns
376,5,879,0,400Gbps,1ns
376,6,943,0,400Gbps,1ns
376,7,1007,0,400Gbps,1ns
377,0,559,1,400Gbps,1ns
377,1,623,1,400Gbps,1ns
377,2,687,1,400Gbps,1ns
377,3,751,1,400Gbps,1ns
377,4,815,1,400Gbps,1ns
377,5,879,1,400Gbps,1ns
377,6,943,1,400Gbps,1ns
377,7,1007,1,400Gbps,1ns
378,0,559,2,400Gbps,1ns
378,1,623,2,400Gbps,1ns
378,2,687,2,400Gbps,1ns
378,3,751,2,400Gbps,1ns
378,4,815,2,400Gbps,1ns
378,5,879,2,400Gbps,1ns
378,6,943,2,400Gbps,1ns
378,7,1007,2,400Gbps,1ns
379,0,559,3,400Gbps,1ns
379,1,623,3,400Gbps,1ns
379,2,687,3,400Gbps,1ns
379,3,751,3,400Gbps,1ns
379,4,815,3,400Gbps,1ns
379,5,879,3,400Gbps,1ns
379,6,943,3,400Gbps,1ns
379,7,1007,3,400Gbps,1ns
380,0,559,4,400Gbps,1ns
380,1,623,4,400Gbps,1ns
380,2,687,4,400Gbps,1ns
380,3,751,4,400Gbps,1ns
380,4,815,4,400Gbps,1ns
380,5,879,4,400Gbps,1ns
380,6,943,4,400Gbps,1ns
380,7,1007,4,400Gbps,1ns
381,0,559,5,400Gbps,1ns
381,1,623,5,400Gbps,1ns
381,2,687,5,400Gbps,1ns
381,3,751,5,400Gbps,1ns
381,4,815,5,400Gbps,1ns
381,5,879,5,400Gbps,1ns
381,6,943,5,400Gbps,1ns
381,7,1007,5,400Gbps,1ns
382,0,559,6,400Gbps,1ns
382,1,623,6,400Gbps,1ns
382,2,687,6,400Gbps,1ns
382,3,751,6,400Gbps,1ns
382,4,815,6,400Gbps,1ns
382,5,879,6,400Gbps,1ns
382,6,943,6,400Gbps,1ns
382,7,1007,6,400Gbps,1ns
383,0,559,7,400Gbps,1ns
383,1,623,7,400Gbps,1ns
383,2,687,7,400Gbps,1ns
383,3,751,7,400Gbps,1ns
383,4,815,7,400Gbps,1ns
383,5,879,7,400Gbps,1ns
383,6,943,7,400Gbps,1ns
383,7,1007,7,400Gbps,1ns
384,0,560,0,400Gbps,1ns
384,1,624,0,400Gbps,1ns
384,2,688,0,400Gbps,1ns
384,3,752,0,400Gbps,1ns
384,4,816,0,400Gbps,1ns
384,5,880,0,400Gbps,1ns
384,6,944,0,400Gbps,1ns
384,7,1008,0,400Gbps,1ns
385,0,560,1,400Gbps,1ns
385,1,624,1,400Gbps,1ns
385,2,688,1,400Gbps,1ns
385,3,752,1,400Gbps,1ns
385,4,816,1,400Gbps,1ns
385,5,880,1,400Gbps,1ns
385,6,944,1,400Gbps,1ns
385,7,1008,1,400Gbps,1ns
386,0,560,2,400Gbps,1ns
386,1,624,2,400Gbps,1ns
386,2,688,2,400Gbps,1ns
386,3,752,2,400Gbps,1ns
386,4,816,2,400Gbps,1ns
386,5,880,2,400Gbps,1ns
386,6,944,2,400Gbps,1ns
386,7,1008,2,400Gbps,1ns
387,0,560,3,400Gbps,1ns
387,1,624,3,400Gbps,1ns
387,2,688,3,400Gbps,1ns
387,3,752,3,400Gbps,1ns
387,4,816,3,400Gbps,1ns
387,5,880,3,400Gbps,1ns
387,6,944,3,400Gbps,1ns
387,7,1008,3,400Gbps,1ns
388,0,560,4,400Gbps,1ns
388,1,624,4,400Gbps,1ns
388,2,688,4,400Gbps,1ns
388,3,752,4,400Gbps,1ns
388,4,816,4,400Gbps,1ns
388,5,880,4,400Gbps,1ns
388,6,944,4,400Gbps,1ns
388,7,1008,4,400Gbps,1ns
389,0,560,5,400Gbps,1ns
389,1,624,5,400Gbps,1ns
389,2,688,5,400Gbps,1ns
389,3,752,5,400Gbps,1ns
389,4,816,5,400Gbps,1ns
389,5,880,5,400Gbps,1ns
389,6,944,5,400Gbps,1ns
389,7,1008,5,400Gbps,1ns
390,0,560,6,400Gbps,1ns
390,1,624,6,400Gbps,1ns
390,2,688,6,400Gbps,1ns
390,3,752,6,400Gbps,1ns
390,4,816,6,400Gbps,1ns
390,5,880,6,400Gbps,1ns
390,6,944,6,400Gbps,1ns
390,7,1008,6,400Gbps,1ns
391,0,560,7,400Gbps,1ns
391,1,624,7,400Gbps,1ns
391,2,688,7,400Gbps,1ns
391,3,752,7,400Gbps,1ns
391,4,816,7,400Gbps,1ns
391,5,880,7,400Gbps,1ns
391,6,944,7,400Gbps,1ns
391,7,1008,7,400Gbps,1ns
392,0,561,0,400Gbps,1ns
392,1,625,0,400Gbps,1ns
392,2,689,0,400Gbps,1ns
392,3,753,0,400Gbps,1ns
392,4,817,0,400Gbps,1ns
392,5,881,0,400Gbps,1ns
392,6,945,0,400Gbps,1ns
392,7,1009,0,400Gbps,1ns
393,0,561,1,400Gbps,1ns
393,1,625,1,400Gbps,1ns
393,2,689,1,400Gbps,1ns
393,3,753,1,400Gbps,1ns
393,4,817,1,400Gbps,1ns
393,5,881,1,400Gbps,1ns
393,6,945,1,400Gbps,1ns
393,7,1009,1,400Gbps,1ns
394,0,561,2,400Gbps,1ns
394,1,625,2,400Gbps,1ns
394,2,689,2,400Gbps,1ns
394,3,753,2,400Gbps,1ns
394,4,817,2,400Gbps,1ns
394,5,881,2,400Gbps,1ns
394,6,945,2,400Gbps,1ns
394,7,1009,2,400Gbps,1ns
395,0,561,3,400Gbps,1ns
395,1,625,3,400Gbps,1ns
395,2,689,3,400Gbps,1ns
395,3,753,3,400Gbps,1ns
395,4,817,3,400Gbps,1ns
395,5,881,3,400Gbps,1ns
395,6,945,3,400Gbps,1ns
395,7,1009,3,400Gbps,1ns
396,0,561,4,400Gbps,1ns
396,1,625,4,400Gbps,1ns
396,2,689,4,400Gbps,1ns
396,3,753,4,400Gbps,1ns
396,4,817,4,400Gbps,1ns
396,5,881,4,400Gbps,1ns
396,6,945,4,400Gbps,1ns
396,7,1009,4,400Gbps,1ns
397,0,561,5,400Gbps,1ns
397,1,625,5,400Gbps,1ns
397,2,689,5,400Gbps,1ns
397,3,753,5,400Gbps,1ns
397,4,817,5,400Gbps,1ns
397,5,881,5,400Gbps,1ns
397,6,945,5,400Gbps,1ns
397,7,1009,5,400Gbps,1ns
398,0,561,6,400Gbps,1ns
398,1,625,6,400Gbps,1ns
398,2,689,6,400Gbps,1ns
398,3,753,6,400Gbps,1ns
398,4,817,6,400Gbps,1ns
398,5,881,6,400Gbps,1ns
398,6,945,6,400Gbps,1ns
398,7,1009,6,400Gbps,1ns
399,0,561,7,400Gbps,1ns
399,1,625,7,400Gbps,1ns
399,2,689,7,400Gbps,1ns
399,3,753,7,400Gbps,1ns
399,4,817,7,400Gbps,1ns
399,5,881,7,400Gbps,1ns
399,6,945,7,400Gbps,1ns
399,7,1009,7,400Gbps,1ns
400,0,562,0,400Gbps,1ns
400,1,626,0,400Gbps,1ns
400,2,690,0,400Gbps,1ns
400,3,754,0,400Gbps,1ns
400,4,818,0,400Gbps,1ns
400,5,882,0,400Gbps,1ns
400,6,946,0,400Gbps,1ns
400,7,1010,0,400Gbps,1ns
401,0,562,1,400Gbps,1ns
401,1,626,1,400Gbps,1ns
401,2,690,1,400Gbps,1ns
401,3,754,1,400Gbps,1ns
401,4,818,1,400Gbps,1ns
401,5,882,1,400Gbps,1ns
401,6,946,1,400Gbps,1ns
401,7,1010,1,400Gbps,1ns
402,0,562,2,400Gbps,1ns
402,1,626,2,400Gbps,1ns
402,2,690,2,400Gbps,1ns
402,3,754,2,400Gbps,1ns
402,4,818,2,400Gbps,1ns
402,5,882,2,400Gbps,1ns
402,6,946,2,400Gbps,1ns
402,7,1010,2,400Gbps,1ns
403,0,562,3,400Gbps,1ns
403,1,626,3,400Gbps,1ns
403,2,690,3,400Gbps,1ns
403,3,754,3,400Gbps,1ns
403,4,818,3,400Gbps,1ns
403,5,882,3,400Gbps,1ns
403,6,946,3,400Gbps,1ns
403,7,1010,3,400Gbps,1ns
404,0,562,4,400Gbps,1ns
404,1,626,4,400Gbps,1ns
404,2,690,4,400Gbps,1ns
404,3,754,4,400Gbps,1ns
404,4,818,4,400Gbps,1ns
404,5,882,4,400Gbps,1ns
404,6,946,4,400Gbps,1ns
404,7,1010,4,400Gbps,1ns
405,0,562,5,400Gbps,1ns
405,1,626,5,400Gbps,1ns
405,2,690,5,400Gbps,1ns
405,3,754,5,400Gbps,1ns
405,4,818,5,400Gbps,1ns
405,5,882,5,400Gbps,1ns
405,6,946,5,400Gbps,1ns
405,7,1010,5,400Gbps,1ns
406,0,562,6,400Gbps,1ns
406,1,626,6,400Gbps,1ns
406,2,690,6,400Gbps,1ns
406,3,754,6,400Gbps,1ns
406,4,818,6,400Gbps,1ns
406,5,882,6,400Gbps,1ns
406,6,946,6,400Gbps,1ns
406,7,1010,6,400Gbps,1ns
407,0,562,7,400Gbps,1ns
407,1,626,7,400Gbps,1ns
407,2,690,7,400Gbps,1ns
407,3,754,7,400Gbps,1ns
407,4,818,7,400Gbps,1ns
407,5,882,7,400Gbps,1ns
407,6,946,7,400Gbps,1ns
407,7,1010,7,400Gbps,1ns
408,0,563,0,400Gbps,1ns
408,1,627,0,400Gbps,1ns
408,2,691,0,400Gbps,1ns
408,3,755,0,400Gbps,1ns
408,4,819,0,400Gbps,1ns
408,5,883,0,400Gbps,1ns
408,6,947,0,400Gbps,1ns
408,7,1011,0,400Gbps,1ns
409,0,563,1,400Gbps,1ns
409,1,627,1,400Gbps,1ns
409,2,691,1,400Gbps,1ns
409,3,755,1,400Gbps,1ns
409,4,819,1,400Gbps,1ns
409,5,883,1,400Gbps,1ns
409,6,947,1,400Gbps,1ns
409,7,1011,1,400Gbps,1ns
410,0,563,2,400Gbps,1ns
410,1,627,2,400Gbps,1ns
410,2,691,2,400Gbps,1ns
410,3,755,2,400Gbps,1ns
410,4,819,2,400Gbps,1ns
410,5,883,2,400Gbps,1ns
410,6,947,2,400Gbps,1ns
410,7,1011,2,400Gbps,1ns
411,0,563,3,400Gbps,1ns
411,1,627,3,400Gbps,1ns
411,2,691,3,400Gbps,1ns
411,3,755,3,400Gbps,1ns
411,4,819,3,400Gbps,1ns
411,5,883,3,400Gbps,1ns
411,6,947,3,400Gbps,1ns
411,7,1011,3,400Gbps,1ns
412,0,563,4,400Gbps,1ns
412,1,627,4,400Gbps,1ns
412,2,691,4,400Gbps,1ns
412,3,755,4,400Gbps,1ns
412,4,819,4,400Gbps,1ns
412,5,883,4,400Gbps,1ns
412,6,947,4,400Gbps,1ns
412,7,1011,4,400Gbps,1ns
413,0,563,5,400Gbps,1ns
413,1,627,5,400Gbps,1ns
413,2,691,5,400Gbps,1ns
413,3,755,5,400Gbps,1ns
413,4,819,5,400Gbps,1ns
413,5,883,5,400Gbps,1ns
413,6,947,5,400Gbps,1ns
413,7,1011,5,400Gbps,1ns
414,0,563,6,400Gbps,1ns
414,1,627,6,400Gbps,1ns
414,2,691,6,400Gbps,1ns
414,3,755,6,400Gbps,1ns
414,4,819,6,400Gbps,1ns
414,5,883,6,400Gbps,1ns
414,6,947,6,400Gbps,1ns
414,7,1011,6,400Gbps,1ns
415,0,563,7,400Gbps,1ns
415,1,627,7,400Gbps,1ns
415,2,691,7,400Gbps,1ns
415,3,755,7,400Gbps,1ns
415,4,819,7,400Gbps,1ns
415,5,883,7,400Gbps,1ns
415,6,947,7,400Gbps,1ns
415,7,1011,7,400Gbps,1ns
416,0,564,0,400Gbps,1ns
416,1,628,0,400Gbps,1ns
416,2,692,0,400Gbps,1ns
416,3,756,0,400Gbps,1ns
416,4,820,0,400Gbps,1ns
416,5,884,0,400Gbps,1ns
416,6,948,0,400Gbps,1ns
416,7,1012,0,400Gbps,1ns
417,0,564,1,400Gbps,1ns
417,1,628,1,400Gbps,1ns
417,2,692,1,400Gbps,1ns
417,3,756,1,400Gbps,1ns
417,4,820,1,400Gbps,1ns
417,5,884,1,400Gbps,1ns
417,6,948,1,400Gbps,1ns
417,7,1012,1,400Gbps,1ns
418,0,564,2,400Gbps,1ns
418,1,628,2,400Gbps,1ns
418,2,692,2,400Gbps,1ns
418,3,756,2,400Gbps,1ns
418,4,820,2,400Gbps,1ns
418,5,884,2,400Gbps,1ns
418,6,948,2,400Gbps,1ns
418,7,1012,2,400Gbps,1ns
419,0,564,3,400Gbps,1ns
419,1,628,3,400Gbps,1ns
419,2,692,3,400Gbps,1ns
419,3,756,3,400Gbps,1ns
419,4,820,3,400Gbps,1ns
419,5,884,3,400Gbps,1ns
419,6,948,3,400Gbps,1ns
419,7,1012,3,400Gbps,1ns
420,0,564,4,400Gbps,1ns
420,1,628,4,400Gbps,1ns
420,2,692,4,400Gbps,1ns
420,3,756,4,400Gbps,1ns
420,4,820,4,400Gbps,1ns
420,5,884,4,400Gbps,1ns
420,6,948,4,400Gbps,1ns
420,7,1012,4,400Gbps,1ns
421,0,564,5,400Gbps,1ns
421,1,628,5,400Gbps,1ns
421,2,692,5,400Gbps,1ns
421,3,756,5,400Gbps,1ns
421,4,820,5,400Gbps,1ns
421,5,884,5,400Gbps,1ns
421,6,948,5,400Gbps,1ns
421,7,1012,5,400Gbps,1ns
422,0,564,6,400Gbps,1ns
422,1,628,6,400Gbps,1ns
422,2,692,6,400Gbps,1ns
422,3,756,6,400Gbps,1ns
422,4,820,6,400Gbps,1ns
422,5,884,6,400Gbps,1ns
422,6,948,6,400Gbps,1ns
422,7,1012,6,400Gbps,1ns
423,0,564,7,400Gbps,1ns
423,1,628,7,400Gbps,1ns
423,2,692,7,400Gbps,1ns
423,3,756,7,400Gbps,1ns
423,4,820,7,400Gbps,1ns
423,5,884,7,400Gbps,1ns
423,6,948,7,400Gbps,1ns
423,7,1012,7,400Gbps,1ns
424,0,565,0,400Gbps,1ns
424,1,629,0,400Gbps,1ns
424,2,693,0,400Gbps,1ns
424,3,757,0,400Gbps,1ns
424,4,821,0,400Gbps,1ns
424,5,885,0,400Gbps,1ns
424,6,949,0,400Gbps,1ns
424,7,1013,0,400Gbps,1ns
425,0,565,1,400Gbps,1ns
425,1,629,1,400Gbps,1ns
425,2,693,1,400Gbps,1ns
425,3,757,1,400Gbps,1ns
425,4,821,1,400Gbps,1ns
425,5,885,1,400Gbps,1ns
425,6,949,1,400Gbps,1ns
425,7,1013,1,400Gbps,1ns
426,0,565,2,400Gbps,1ns
426,1,629,2,400Gbps,1ns
426,2,693,2,400Gbps,1ns
426,3,757,2,400Gbps,1ns
426,4,821,2,400Gbps,1ns
426,5,885,2,400Gbps,1ns
426,6,949,2,400Gbps,1ns
426,7,1013,2,400Gbps,1ns
427,0,565,3,400Gbps,1ns
427,1,629,3,400Gbps,1ns
427,2,693,3,400Gbps,1ns
427,3,757,3,400Gbps,1ns
427,4,821,3,400Gbps,1ns
427,5,885,3,400Gbps,1ns
427,6,949,3,400Gbps,1ns
427,7,1013,3,400Gbps,1ns
428,0,565,4,400Gbps,1ns
428,1,629,4,400Gbps,1ns
428,2,693,4,400Gbps,1ns
428,3,757,4,400Gbps,1ns
428,4,821,4,400Gbps,1ns
428,5,885,4,400Gbps,1ns
428,6,949,4,400Gbps,1ns
428,7,1013,4,400Gbps,1ns
429,0,565,5,400Gbps,1ns
429,1,629,5,400Gbps,1ns
429,2,693,5,400Gbps,1ns
429,3,757,5,400Gbps,1ns
429,4,821,5,400Gbps,1ns
429,5,885,5,400Gbps,1ns
429,6,949,5,400Gbps,1ns
429,7,1013,5,400Gbps,1ns
430,0,565,6,400Gbps,1ns
430,1,629,6,400Gbps,1ns
430,2,693,6,400Gbps,1ns
430,3,757,6,400Gbps,1ns
430,4,821,6,400Gbps,1ns
430,5,885,6,400Gbps,1ns
430,6,949,6,400Gbps,1ns
430,7,1013,6,400Gbps,1ns
431,0,565,7,400Gbps,1ns
431,1,629,7,400Gbps,1ns
431,2,693,7,400Gbps,1ns
431,3,757,7,400Gbps,1ns
431,4,821,7,400Gbps,1ns
431,5,885,7,400Gbps,1ns
431,6,949,7,400Gbps,1ns
431,7,1013,7,400Gbps,1ns
432,0,566,0,400Gbps,1ns
432,1,630,0,400Gbps,1ns
432,2,694,0,400Gbps,1ns
432,3,758,0,400Gbps,1ns
432,4,822,0,400Gbps,1ns
432,5,886,0,400Gbps,1ns
432,6,950,0,400Gbps,1ns
432,7,1014,0,400Gbps,1ns
433,0,566,1,400Gbps,1ns
433,1,630,1,400Gbps,1ns
433,2,694,1,400Gbps,1ns
433,3,758,1,400Gbps,1ns
433,4,822,1,400Gbps,1ns
433,5,886,1,400Gbps,1ns
433,6,950,1,400Gbps,1ns
433,7,1014,1,400Gbps,1ns
434,0,566,2,400Gbps,1ns
434,1,630,2,400Gbps,1ns
434,2,694,2,400Gbps,1ns
434,3,758,2,400Gbps,1ns
434,4,822,2,400Gbps,1ns
434,5,886,2,400Gbps,1ns
434,6,950,2,400Gbps,1ns
434,7,1014,2,400Gbps,1ns
435,0,566,3,400Gbps,1ns
435,1,630,3,400Gbps,1ns
435,2,694,3,400Gbps,1ns
435,3,758,3,400Gbps,1ns
435,4,822,3,400Gbps,1ns
435,5,886,3,400Gbps,1ns
435,6,950,3,400Gbps,1ns
435,7,1014,3,400Gbps,1ns
436,0,566,4,400Gbps,1ns
436,1,630,4,400Gbps,1ns
436,2,694,4,400Gbps,1ns
436,3,758,4,400Gbps,1ns
436,4,822,4,400Gbps,1ns
436,5,886,4,400Gbps,1ns
436,6,950,4,400Gbps,1ns
436,7,1014,4,400Gbps,1ns
437,0,566,5,400Gbps,1ns
437,1,630,5,400Gbps,1ns
437,2,694,5,400Gbps,1ns
437,3,758,5,400Gbps,1ns
437,4,822,5,400Gbps,1ns
437,5,886,5,400Gbps,1ns
437,6,950,5,400Gbps,1ns
437,7,1014,5,400Gbps,1ns
438,0,566,6,400Gbps,1ns
438,1,630,6,400Gbps,1ns
438,2,694,6,400Gbps,1ns
438,3,758,6,400Gbps,1ns
438,4,822,6,400Gbps,1ns
438,5,886,6,400Gbps,1ns
438,6,950,6,400Gbps,1ns
438,7,1014,6,400Gbps,1ns
439,0,566,7,400Gbps,1ns
439,1,630,7,400Gbps,1ns
439,2,694,7,400Gbps,1ns
439,3,758,7,400Gbps,1ns
439,4,822,7,400Gbps,1ns
439,5,886,7,400Gbps,1ns
439,6,950,7,400Gbps,1ns
439,7,1014,7,400Gbps,1ns
440,0,567,0,400Gbps,1ns
440,1,631,0,400Gbps,1ns
440,2,695,0,400Gbps,1ns
440,3,759,0,400Gbps,1ns
440,4,823,0,400Gbps,1ns
440,5,887,0,400Gbps,1ns
440,6,951,0,400Gbps,1ns
440,7,1015,0,400Gbps,1ns
441,0,567,1,400Gbps,1ns
441,1,631,1,400Gbps,1ns
441,2,695,1,400Gbps,1ns
441,3,759,1,400Gbps,1ns
441,4,823,1,400Gbps,1ns
441,5,887,1,400Gbps,1ns
441,6,951,1,400Gbps,1ns
441,7,1015,1,400Gbps,1ns
442,0,567,2,400Gbps,1ns
442,1,631,2,400Gbps,1ns
442,2,695,2,400Gbps,1ns
442,3,759,2,400Gbps,1ns
442,4,823,2,400Gbps,1ns
442,5,887,2,400Gbps,1ns
442,6,951,2,400Gbps,1ns
442,7,1015,2,400Gbps,1ns
443,0,567,3,400Gbps,1ns
443,1,631,3,400Gbps,1ns
443,2,695,3,400Gbps,1ns
443,3,759,3,400Gbps,1ns
443,4,823,3,400Gbps,1ns
443,5,887,3,400Gbps,1ns
443,6,951,3,400Gbps,1ns
443,7,1015,3,400Gbps,1ns
444,0,567,4,400Gbps,1ns
444,1,631,4,400Gbps,1ns
444,2,695,4,400Gbps,1ns
444,3,759,4,400Gbps,1ns
444,4,823,4,400Gbps,1ns
444,5,887,4,400Gbps,1ns
444,6,951,4,400Gbps,1ns
444,7,1015,4,400Gbps,1ns
445,0,567,5,400Gbps,1ns
445,1,631,5,400Gbps,1ns
445,2,695,5,400Gbps,1ns
445,3,759,5,400Gbps,1ns
445,4,823,5,400Gbps,1ns
445,5,887,5,400Gbps,1ns
445,6,951,5,400Gbps,1ns
445,7,1015,5,400Gbps,1ns
446,0,567,6,400Gbps,1ns
446,1,631,6,400Gbps,1ns
446,2,695,6,400Gbps,1ns
446,3,759,6,400Gbps,1ns
446,4,823,6,400Gbps,1ns
446,5,887,6,400Gbps,1ns
446,6,951,6,400Gbps,1ns
446,7,1015,6,400Gbps,1ns
447,0,567,7,400Gbps,1ns
447,1,631,7,400Gbps,1ns
447,2,695,7,400Gbps,1ns
447,3,759,7,400Gbps,1ns
447,4,823,7,400Gbps,1ns
447,5,887,7,400Gbps,1ns
447,6,951,7,400Gbps,1ns
447,7,1015,7,400Gbps,1ns
448,0,568,0,400Gbps,1ns
448,1,632,0,400Gbps,1ns
448,2,696,0,400Gbps,1ns
448,3,760,0,400Gbps,1ns
448,4,824,0,400Gbps,1ns
448,5,888,0,400Gbps,1ns
448,6,952,0,400Gbps,1ns
448,7,1016,0,400Gbps,1ns
449,0,568,1,400Gbps,1ns
449,1,632,1,400Gbps,1ns
449,2,696,1,400Gbps,1ns
449,3,760,1,400Gbps,1ns
449,4,824,1,400Gbps,1ns
449,5,888,1,400Gbps,1ns
449,6,952,1,400Gbps,1ns
449,7,1016,1,400Gbps,1ns
450,0,568,2,400Gbps,1ns
450,1,632,2,400Gbps,1ns
450,2,696,2,400Gbps,1ns
450,3,760,2,400Gbps,1ns
450,4,824,2,400Gbps,1ns
450,5,888,2,400Gbps,1ns
450,6,952,2,400Gbps,1ns
450,7,1016,2,400Gbps,1ns
451,0,568,3,400Gbps,1ns
451,1,632,3,400Gbps,1ns
451,2,696,3,400Gbps,1ns
451,3,760,3,400Gbps,1ns
451,4,824,3,400Gbps,1ns
451,5,888,3,400Gbps,1ns
451,6,952,3,400Gbps,1ns
451,7,1016,3,400Gbps,1ns
452,0,568,4,400Gbps,1ns
452,1,632,4,400Gbps,1ns
452,2,696,4,400Gbps,1ns
452,3,760,4,400Gbps,1ns
452,4,824,4,400Gbps,1ns
452,5,888,4,400Gbps,1ns
452,6,952,4,400Gbps,1ns
452,7,1016,4,400Gbps,1ns
453,0,568,5,400Gbps,1ns
453,1,632,5,400Gbps,1ns
453,2,696,5,400Gbps,1ns
453,3,760,5,400Gbps,1ns
453,4,824,5,400Gbps,1ns
453,5,888,5,400Gbps,1ns
453,6,952,5,400Gbps,1ns
453,7,1016,5,400Gbps,1ns
454,0,568,6,400Gbps,1ns
454,1,632,6,400Gbps,1ns
454,2,696,6,400Gbps,1ns
